id,start_time,end_time,namespace,app,chaosengine,experiment,status,verdict,duration_seconds,blast_radius,rollback_performed,rollback_time_seconds,rollback_reason,pod_name,node,host_ip,cpu_before_pct,cpu_during_pct,cpu_after_pct,memory_before_mb,memory_during_mb,memory_after_mb,latency_before_ms,latency_during_ms,latency_after_ms,error_rate_before_pct,error_rate_during_pct,error_rate_after_pct,probe_name,probe_success_pct,probe_checks,probe_details,resilience_score,raw_metric_snapshot,labels,annotation
36b44b3a-8dde-4630-98cd-f57af09dee13,2025-10-09T23:37:41.802690Z,2025-10-09T23:46:07.479105Z,production,nginx,nginx-kube-api-failure-chaos,kube-api-failure,Completed,Pass,505.68,namespace,False,,,nginx-pod-41,node-12,10.0.62.137,16.15,79.84,14.01,392.3,482.84,310.35,164.72,204.17,169.97,4.45,41.09,10.03,db-connectivity,78.93,5,"{'probe_name': 'db-connectivity', 'checks': 5, 'success_percentage': 78.93, 'failures': 0}",63.16,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""kube-api-failure""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""kube-api-failure""} 505.68
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""db-connectivity""} 78.93
","{'team': 'growth', 'criticality': 'P1', 'release': 'v4.10.45'}",post-deployment-check
5fa5cc76-0de8-45cf-a394-1f4665145327,2025-10-09T20:11:41.802690Z,2025-10-09T20:19:57.321205Z,litmus,inventory,inventory-process-kill-chaos,process-kill,Completed,Fail,495.52,pod,True,194.2,auto-detected-failure,inventory-pod-36,node-11,10.0.232.178,25.58,80.95,18.3,190.23,485.79,152.97,17.36,40.5,59.32,4.85,38.07,12.01,http-response,68.58,6,"{'probe_name': 'http-response', 'checks': 6, 'success_percentage': 68.58, 'failures': 3}",61.05,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""process-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""process-kill""} 495.52
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""http-response""} 68.58
","{'team': 'growth', 'criticality': 'P2', 'release': 'v2.8.11'}",rollback-test
8f9464ee-7cd8-4c47-9966-172c1940c9e1,2025-10-09T06:31:41.802690Z,2025-10-09T06:39:42.522247Z,qa,auth,auth-pod-kill-chaos,pod-kill,Completed,Pass,480.72,pod,False,,,auth-pod-25,node-19,10.0.114.6,26.24,70.1,34.38,390.94,449.99,431.19,34.58,108.8,66.05,1.3,4.86,3.72,http-response,11.74,9,"{'probe_name': 'http-response', 'checks': 9, 'success_percentage': 11.74, 'failures': 6}",49.04,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""pod-kill""} 480.72
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""http-response""} 11.74
","{'team': 'growth', 'criticality': 'P2', 'release': 'v4.3.14'}",on-demand-run
55060e63-7392-42c3-9333-69d403fd4f8b,2025-10-09T13:13:41.802690Z,2025-10-09T13:23:09.703824Z,qa,inventory,inventory-cpu-hog-chaos,cpu-hog,Completed,Pass,567.9,node,False,,,inventory-pod-14,node-20,10.0.110.211,27.41,56.69,25.58,101.08,210.69,53.44,123.92,304.46,148.28,3.42,21.75,1.54,liveness-probe,87.14,7,"{'probe_name': 'liveness-probe', 'checks': 7, 'success_percentage': 87.14, 'failures': 3}",67.13,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""cpu-hog""} 1
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""cpu-hog""} 567.9
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""liveness-probe""} 87.14
","{'team': 'growth', 'criticality': 'P2', 'release': 'v4.19.16'}",scheduled-experiment
2bb3b74f-daa7-4aca-9942-2e4f9658d89f,2025-10-09T19:59:41.802690Z,2025-10-09T20:05:18.217675Z,production,nginx,nginx-memory-stress-chaos,memory-stress,Completed,Pass,336.41,node,False,,,nginx-pod-39,node-20,10.0.23.2,25.17,46.35,23.06,179.82,662.25,191.73,116.52,161.18,156.97,4.65,39.77,4.23,custom-slo-probe,71.03,7,"{'probe_name': 'custom-slo-probe', 'checks': 7, 'success_percentage': 71.03, 'failures': 2}",60.27,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""memory-stress""} 336.41
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""custom-slo-probe""} 71.03
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v3.1.8'}",post-deployment-check
1c8941f9-de90-4f5f-9528-039389cb9dd8,2025-10-09T09:34:41.802690Z,2025-10-09T09:42:11.757594Z,staging,search,search-cpu-hog-chaos,cpu-hog,Completed,Fail,449.95,namespace,False,,,search-pod-17,node-17,10.0.160.112,29.74,64.13,38.74,244.49,702.06,271.82,88.56,118.23,75.11,0.92,19.73,0.88,db-connectivity,43.64,8,"{'probe_name': 'db-connectivity', 'checks': 8, 'success_percentage': 43.64, 'failures': 0}",58.08,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""cpu-hog""} 0
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""cpu-hog""} 449.95
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""db-connectivity""} 43.64
","{'team': 'growth', 'criticality': 'P1', 'release': 'v5.15.29'}",post-deployment-check
c1201466-cf5c-45ff-ad5d-577252b29d6c,2025-10-09T19:51:41.802690Z,2025-10-09T20:00:10.076509Z,staging,orders,orders-pod-kill-chaos,pod-kill,Running,Awaited,508.27,namespace,False,,,orders-pod-12,node-6,10.0.139.145,39.92,40.21,45.26,113.2,569.43,62.43,100.12,109.92,119.56,1.42,40.67,0.88,custom-slo-probe,59.03,2,"{'probe_name': 'custom-slo-probe', 'checks': 2, 'success_percentage': 59.03, 'failures': 1}",,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""pod-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""pod-kill""} 508.27
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""custom-slo-probe""} 59.03
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v1.14.45'}",post-deployment-check
146cecf1-dd0c-4d86-8eca-fd48205d60fc,2025-10-08T22:53:41.802690Z,2025-10-08T23:00:00.674950Z,litmus,inventory,inventory-node-reboot-chaos,node-reboot,Completed,Pass,378.87,namespace,True,259.67,slo-breach,inventory-pod-40,node-15,10.0.166.243,12.04,67.91,16.92,241.5,522.76,160.01,51.78,92.2,124.29,1.99,2.81,2.49,db-connectivity,77.95,5,"{'probe_name': 'db-connectivity', 'checks': 5, 'success_percentage': 77.95, 'failures': 5}",78.03,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""node-reboot""} 378.87
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""db-connectivity""} 77.95
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v3.15.27'}",pre-deployment-validation
3081650a-e3ba-44a0-b38b-49913d878697,2025-10-08T15:43:41.802690Z,2025-10-08T15:45:04.918258Z,production,payments,payments-memory-stress-chaos,memory-stress,Completed,Awaited,83.12,cluster,False,,,payments-pod-31,node-9,10.0.216.24,24.94,55.33,23.46,64.15,202.11,56.85,45.62,179.73,44.23,2.48,27.66,6.78,custom-slo-probe,46.82,2,"{'probe_name': 'custom-slo-probe', 'checks': 2, 'success_percentage': 46.82, 'failures': 1}",,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""memory-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""memory-stress""} 83.12
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""custom-slo-probe""} 46.82
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v2.9.15'}",rollback-test
06b065a8-8dc7-4439-8842-e53a5b854741,2025-10-09T02:04:41.802690Z,2025-10-09T02:07:42.614262Z,litmus,nginx,nginx-process-kill-chaos,process-kill,Failed,Pass,180.81,cluster,False,,,nginx-pod-33,node-14,10.0.211.25,29.09,85.99,26.2,254.95,627.71,158.2,148.36,235.56,222.7,4.21,6.02,7.21,custom-slo-probe,31.39,8,"{'probe_name': 'custom-slo-probe', 'checks': 8, 'success_percentage': 31.39, 'failures': 7}",55.79,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""process-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""process-kill""} 180.81
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""custom-slo-probe""} 31.39
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v2.6.11'}",scheduled-experiment
b710a31d-817b-4b36-8d1b-bccb89638ae8,2025-10-08T15:19:41.802690Z,2025-10-08T15:22:21.096705Z,litmus,payments,payments-disk-fill-chaos,disk-fill,Running,Pass,159.29,cluster,False,,,payments-pod-11,node-16,10.0.235.178,38.67,80.8,38.4,266.47,752.13,238.62,135.09,270.05,162.49,1.51,6.51,0.0,readiness-probe,81.6,4,"{'probe_name': 'readiness-probe', 'checks': 4, 'success_percentage': 81.6, 'failures': 0}",73.29,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""disk-fill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""disk-fill""} 159.29
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""readiness-probe""} 81.6
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v2.20.15'}",post-deployment-check
9545c1bc-49de-4e71-bf23-3ef669623059,2025-10-08T18:40:41.802690Z,2025-10-08T18:42:40.396789Z,production,inventory,inventory-io-stress-chaos,io-stress,Completed,Pass,118.59,cluster,False,,,inventory-pod-11,node-5,10.0.227.247,1.77,33.24,0.0,153.19,559.39,131.54,67.44,79.0,149.16,2.16,18.79,6.11,http-response,59.58,9,"{'probe_name': 'http-response', 'checks': 9, 'success_percentage': 59.58, 'failures': 4}",65.74,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""io-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""io-stress""} 118.59
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""http-response""} 59.58
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v4.15.32'}",rollback-test
e97073e0-4180-4837-adf8-c5b2415bfcba,2025-10-08T14:55:41.802690Z,2025-10-08T15:05:03.294858Z,litmus,recommendation,recommendation-network-partition-chaos,network-partition,Completed,Pass,561.49,cluster,False,,,recommendation-pod-21,node-18,10.0.32.69,5.56,49.15,8.48,206.91,396.84,139.18,145.52,234.06,178.09,2.54,26.05,8.76,http-response,85.35,8,"{'probe_name': 'http-response', 'checks': 8, 'success_percentage': 85.35, 'failures': 2}",69.29,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""network-partition""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""network-partition""} 561.49
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 85.35
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v4.13.43'}",pre-deployment-validation
a43343ca-5c85-47fb-8bf8-3ca04dc5bbf1,2025-10-08T21:53:41.802690Z,2025-10-08T22:01:42.656950Z,production,orders,orders-node-reboot-chaos,node-reboot,Completed,Fail,480.85,namespace,True,183.7,auto-detected-failure,orders-pod-43,node-16,10.0.66.45,31.95,97.96,31.82,132.15,388.41,232.0,72.4,117.17,133.63,0.87,35.25,4.91,readiness-probe,33.77,2,"{'probe_name': 'readiness-probe', 'checks': 2, 'success_percentage': 33.77, 'failures': 2}",47.17,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""node-reboot""} 0
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""node-reboot""} 480.85
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""readiness-probe""} 33.77
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v5.7.31'}",pre-deployment-validation
38c319c5-7ce3-4c98-b28a-4a388fc882c5,2025-10-09T04:55:41.802690Z,2025-10-09T05:03:33.809743Z,staging,nginx,nginx-process-kill-chaos,process-kill,Failed,Awaited,472.01,pod,False,,,nginx-pod-33,node-20,10.0.53.181,32.16,99.55,37.28,391.13,771.04,413.06,171.82,183.21,219.32,2.54,9.22,1.96,liveness-probe,91.1,3,"{'probe_name': 'liveness-probe', 'checks': 3, 'success_percentage': 91.1, 'failures': 2}",,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""process-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""process-kill""} 472.01
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""liveness-probe""} 91.1
","{'team': 'growth', 'criticality': 'P2', 'release': 'v4.3.9'}",pre-deployment-validation
ac19d516-9855-4792-abad-0c1de1dbd028,2025-10-09T04:47:41.802690Z,2025-10-09T04:55:54.203356Z,qa,payments,payments-network-partition-chaos,network-partition,Aborted,Fail,492.4,node,False,,,payments-pod-1,node-8,10.0.242.88,7.68,26.3,11.98,195.25,491.44,144.34,150.89,252.12,225.36,0.69,17.84,9.71,db-connectivity,95.18,9,"{'probe_name': 'db-connectivity', 'checks': 9, 'success_percentage': 95.18, 'failures': 5}",75.87,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""network-partition""} 0
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""network-partition""} 492.4
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""db-connectivity""} 95.18
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v2.0.45'}",rollback-test
0fe03b09-184d-4a19-a3c6-6ffaae20ce92,2025-10-09T19:11:41.802690Z,2025-10-09T19:12:37.245728Z,production,user-service,user-service-disk-fill-chaos,disk-fill,Completed,Pass,55.44,node,False,,,user-service-pod-3,node-5,10.0.29.251,16.68,64.34,17.75,156.51,514.99,238.36,2.57,51.32,45.91,4.6,32.61,7.95,liveness-probe,88.76,10,"{'probe_name': 'liveness-probe', 'checks': 10, 'success_percentage': 88.76, 'failures': 9}",70.02,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""disk-fill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""disk-fill""} 55.44
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""liveness-probe""} 88.76
","{'team': 'growth', 'criticality': 'P2', 'release': 'v3.20.25'}",on-demand-run
b0276041-f3fe-4e9b-a1ad-f5e96e94a084,2025-10-09T08:10:41.802690Z,2025-10-09T08:11:36.949839Z,production,user-service,user-service-disk-fill-chaos,disk-fill,Completed,Pass,55.15,node,False,,,user-service-pod-14,node-3,10.0.159.134,7.24,9.19,13.17,257.38,340.12,312.21,145.58,342.84,138.83,0.3,15.22,5.82,custom-slo-probe,12.38,2,"{'probe_name': 'custom-slo-probe', 'checks': 2, 'success_percentage': 12.38, 'failures': 1}",39.0,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""disk-fill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""disk-fill""} 55.15
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""custom-slo-probe""} 12.38
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v1.14.21'}",on-demand-run
a3c928df-2571-4a1b-8ee4-4d84dedc8d13,2025-10-08T13:43:41.802690Z,2025-10-08T13:49:23.333040Z,staging,auth,auth-memory-stress-chaos,memory-stress,Completed,Fail,341.53,cluster,False,,,auth-pod-46,node-19,10.0.71.183,29.76,37.13,30.09,117.39,495.59,108.25,30.16,109.56,59.61,0.46,17.46,0.02,liveness-probe,44.62,6,"{'probe_name': 'liveness-probe', 'checks': 6, 'success_percentage': 44.62, 'failures': 5}",56.89,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""memory-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""memory-stress""} 341.53
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""liveness-probe""} 44.62
","{'team': 'growth', 'criticality': 'P2', 'release': 'v5.16.49'}",post-deployment-check
7b14e374-3cc7-42a6-b82b-92396e20dbf7,2025-10-09T07:56:41.802690Z,2025-10-09T08:02:34.463438Z,qa,search,search-io-stress-chaos,io-stress,Completed,Pass,352.66,cluster,True,290.57,slo-breach,search-pod-11,node-5,10.0.65.125,34.67,42.93,28.92,215.67,576.24,304.48,74.5,264.38,126.69,2.04,6.87,6.9,readiness-probe,52.28,2,"{'probe_name': 'readiness-probe', 'checks': 2, 'success_percentage': 52.28, 'failures': 1}",58.67,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""io-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""io-stress""} 352.66
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""readiness-probe""} 52.28
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v3.9.31'}",scheduled-experiment
c1a35304-0e5f-47c4-9bbb-60b374a5892b,2025-10-09T15:13:41.802690Z,2025-10-09T15:15:11.375874Z,staging,search,search-pod-delete-chaos,pod-delete,Failed,Pass,89.57,node,True,261.78,manual-intervention,search-pod-48,node-16,10.0.1.32,19.77,41.45,18.82,168.24,325.76,235.13,166.9,184.79,163.52,3.18,33.65,9.19,liveness-probe,86.63,6,"{'probe_name': 'liveness-probe', 'checks': 6, 'success_percentage': 86.63, 'failures': 0}",70.3,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""pod-delete""} 1
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""pod-delete""} 89.57
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""liveness-probe""} 86.63
","{'team': 'growth', 'criticality': 'P1', 'release': 'v2.12.21'}",rollback-test
bde7f17d-dd29-4b65-af0f-50238941d3fb,2025-10-09T22:34:41.802690Z,2025-10-09T22:44:16.859988Z,staging,recommendation,recommendation-kube-api-failure-chaos,kube-api-failure,Completed,Awaited,575.06,pod,False,,,recommendation-pod-46,node-1,10.0.158.144,22.81,36.28,25.18,251.9,230.98,265.95,38.69,128.62,126.31,0.6,38.05,0.76,readiness-probe,27.5,4,"{'probe_name': 'readiness-probe', 'checks': 4, 'success_percentage': 27.5, 'failures': 1}",,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""kube-api-failure""} 0
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""kube-api-failure""} 575.06
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""readiness-probe""} 27.5
","{'team': 'growth', 'criticality': 'P0', 'release': 'v5.19.20'}",post-deployment-check
82efd257-f496-4695-abbc-d988c8257dce,2025-10-08T12:55:41.802690Z,2025-10-08T12:56:13.567958Z,qa,nginx,nginx-memory-stress-chaos,memory-stress,Completed,Pass,31.77,pod,True,294.04,slo-breach,nginx-pod-34,node-11,10.0.195.66,7.56,17.64,2.67,81.37,200.11,62.83,34.67,153.71,53.7,0.14,2.48,2.82,custom-slo-probe,14.25,6,"{'probe_name': 'custom-slo-probe', 'checks': 6, 'success_percentage': 14.25, 'failures': 2}",48.76,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""memory-stress""} 31.77
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""custom-slo-probe""} 14.25
","{'team': 'growth', 'criticality': 'P0', 'release': 'v1.6.15'}",rollback-test
c89e938f-8f39-45ef-84ac-fdf54ad998f1,2025-10-08T12:43:41.802690Z,2025-10-08T12:46:07.514905Z,staging,search,search-pod-kill-chaos,pod-kill,Running,Pass,145.71,cluster,False,,,search-pod-27,node-3,10.0.247.8,10.12,72.15,5.5,387.22,708.52,336.48,111.39,266.28,127.94,2.03,5.39,7.66,liveness-probe,78.29,3,"{'probe_name': 'liveness-probe', 'checks': 3, 'success_percentage': 78.29, 'failures': 2}",71.42,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""pod-kill""} 145.71
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""liveness-probe""} 78.29
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v5.13.35'}",post-deployment-check
ec6e2b67-57bd-477b-9d08-99b6b34e62af,2025-10-09T22:25:41.802690Z,2025-10-09T22:25:47.398320Z,staging,recommendation,recommendation-node-reboot-chaos,node-reboot,Completed,Pass,5.6,node,False,,,recommendation-pod-4,node-16,10.0.139.154,15.83,40.43,18.47,254.81,485.49,163.91,148.1,256.35,164.18,1.98,6.9,1.66,http-response,99.88,7,"{'probe_name': 'http-response', 'checks': 7, 'success_percentage': 99.88, 'failures': 3}",81.78,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""node-reboot""} 5.6
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 99.88
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v3.20.16'}",post-deployment-check
